publication_vintage_date,reference_date,characteristic_category_id,method_of_finalisation_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_method_of_finalisation,raw_observation_period,raw_court_level
2023-06-30,2023-06-30,CHAR_52_WEEKS_OVER,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2023-06-30,MAGISTRATES_COURTS,defendant-count,person,3386,observed,3386,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R32C5,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,52 weeks & over,Transfer to other court levels,2021–22,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_52_WEEKS_OVER,METHOD_WITHDRAWN_BY_PROSECUTION,2023-06-30,ALL_COURTS,defendant-count,person,10229,observed,10229,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R12C6,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,52 weeks & over,Withdrawn by prosecution,2021–22,All Courts
2023-06-30,2023-06-30,CHAR_52_WEEKS_OVER,METHOD_WITHDRAWN_BY_PROSECUTION,2023-06-30,CHILDRENS_COURTS,defendant-count,person,455,observed,455,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R42C6,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,52 weeks & over,Withdrawn by prosecution,2021–22,Children's Courts
2023-06-30,2023-06-30,CHAR_52_WEEKS_OVER,METHOD_WITHDRAWN_BY_PROSECUTION,2023-06-30,HIGHER_COURTS,defendant-count,person,886,observed,886,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R22C6,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,52 weeks & over,Withdrawn by prosecution,2021–22,Higher Courts
2023-06-30,2023-06-30,CHAR_52_WEEKS_OVER,METHOD_WITHDRAWN_BY_PROSECUTION,2023-06-30,MAGISTRATES_COURTS,defendant-count,person,8889,observed,8889,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R32C6,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,52 weeks & over,Withdrawn by prosecution,2021–22,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_ACQUITTED,2023-06-30,ALL_COURTS,mean-case-duration,week,42.4,observed,42.4,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R15C2,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Acquitted,2021–22,All Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_ACQUITTED,2023-06-30,CHILDRENS_COURTS,mean-case-duration,week,30.9,observed,30.9,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R45C2,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Acquitted,2021–22,Children's Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_ACQUITTED,2023-06-30,HIGHER_COURTS,mean-case-duration,week,74.7,observed,74.7,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R25C2,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Acquitted,2021–22,Higher Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_ACQUITTED,2023-06-30,MAGISTRATES_COURTS,mean-case-duration,week,40.7,observed,40.7,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R35C2,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Acquitted,2021–22,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_GUILTY_OUTCOME,2023-06-30,ALL_COURTS,mean-case-duration,week,18.9,observed,18.9,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R15C3,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Guilty outcome,2021–22,All Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_GUILTY_OUTCOME,2023-06-30,CHILDRENS_COURTS,mean-case-duration,week,17.5,observed,17.5,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R45C3,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Guilty outcome,2021–22,Children's Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_GUILTY_OUTCOME,2023-06-30,HIGHER_COURTS,mean-case-duration,week,46.7,observed,46.7,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R25C3,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Guilty outcome,2021–22,Higher Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_GUILTY_OUTCOME,2023-06-30,MAGISTRATES_COURTS,mean-case-duration,week,18.1,observed,18.1,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R35C3,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Guilty outcome,2021–22,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_TOTAL,2023-06-30,ALL_COURTS,mean-case-duration,week,23,observed,23,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R15C7,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Total,2021–22,All Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_TOTAL,2023-06-30,CHILDRENS_COURTS,mean-case-duration,week,20.1,observed,20.1,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R45C7,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Total,2021–22,Children's Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_TOTAL,2023-06-30,HIGHER_COURTS,mean-case-duration,week,50.2,observed,50.2,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R25C7,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Total,2021–22,Higher Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_TOTAL,2023-06-30,MAGISTRATES_COURTS,mean-case-duration,week,22.1,observed,22.1,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R35C7,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Total,2021–22,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_TOTAL_ADJUDICATED,2023-06-30,ALL_COURTS,mean-case-duration,week,19.7,observed,19.7,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R15C4,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),"Total
adjudicated",2021–22,All Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_TOTAL_ADJUDICATED,2023-06-30,CHILDRENS_COURTS,mean-case-duration,week,18.3,observed,18.3,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R45C4,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),"Total
adjudicated",2021–22,Children's Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_TOTAL_ADJUDICATED,2023-06-30,HIGHER_COURTS,mean-case-duration,week,48.7,observed,48.7,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R25C4,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),"Total
adjudicated",2021–22,Higher Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_TOTAL_ADJUDICATED,2023-06-30,MAGISTRATES_COURTS,mean-case-duration,week,18.7,observed,18.7,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R35C4,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),"Total
adjudicated",2021–22,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2023-06-30,ALL_COURTS,mean-case-duration,week,37.6,observed,37.6,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R15C5,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Transfer to other court levels,2021–22,All Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2023-06-30,CHILDRENS_COURTS,mean-case-duration,week,22.3,observed,22.3,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R45C5,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Transfer to other court levels,2021–22,Children's Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2023-06-30,HIGHER_COURTS,mean-case-duration,week,30.3,observed,30.3,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R25C5,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Transfer to other court levels,2021–22,Higher Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2023-06-30,MAGISTRATES_COURTS,mean-case-duration,week,38.8,observed,38.8,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R35C5,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Transfer to other court levels,2021–22,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2023-06-30,ALL_COURTS,mean-case-duration,week,49.2,observed,49.2,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R15C6,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Withdrawn by prosecution,2021–22,All Courts
2023-06-30,2023-06-30,CHAR_MEAN_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2023-06-30,CHILDRENS_COURTS,mean-case-duration,week,31.7,observed,31.7,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R45C6,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Mean (weeks),Withdrawn by prosecution,2021–22,Children's Courts
