publication_vintage_date,reference_date,characteristic_category_id,sex_id,method_of_finalisation_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_sex,raw_method_of_finalisation,raw_observation_period,raw_court_level
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_ACQUITTED,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,299,observed,299,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R105C2,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,Acquitted,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_GUILTY_OUTCOME,2022-06-30,ALL_COURTS,defendant-count,person,9021,observed,9021,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R27C3,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,Guilty outcome,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_GUILTY_OUTCOME,2022-06-30,HIGHER_COURTS,defendant-count,person,136,observed,136,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R66C3,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,Guilty outcome,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_GUILTY_OUTCOME,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,8890,observed,8890,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R105C3,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,Guilty outcome,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_TOTAL,2022-06-30,ALL_COURTS,defendant-count,person,10377,observed,10377,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R27C7,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,Total,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_TOTAL,2022-06-30,HIGHER_COURTS,defendant-count,person,176,observed,176,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R66C7,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,Total,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_TOTAL,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,10199,observed,10199,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R105C7,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,Total,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_TOTAL_ADJUDICATED,2022-06-30,ALL_COURTS,defendant-count,person,9335,observed,9335,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R27C4,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,"Total
adjudicated",2020–21,All Courts
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_TOTAL_ADJUDICATED,2022-06-30,HIGHER_COURTS,defendant-count,person,144,observed,144,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R66C4,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,"Total
adjudicated",2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_TOTAL_ADJUDICATED,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,9188,observed,9188,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R105C4,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,"Total
adjudicated",2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2022-06-30,ALL_COURTS,defendant-count,person,219,observed,219,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R27C5,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,Transfer to other court levels,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2022-06-30,HIGHER_COURTS,defendant-count,person,4,observed,4,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R66C5,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,Transfer to other court levels,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,214,observed,214,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R105C5,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,Transfer to other court levels,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_WITHDRAWN_BY_PROSECUTION,2022-06-30,ALL_COURTS,defendant-count,person,811,observed,811,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R27C6,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,Withdrawn by prosecution,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_WITHDRAWN_BY_PROSECUTION,2022-06-30,HIGHER_COURTS,defendant-count,person,25,observed,25,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R66C6,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,Withdrawn by prosecution,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_45_49_YEARS,FEMALE,METHOD_WITHDRAWN_BY_PROSECUTION,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,786,observed,786,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R105C6,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,45–49 years,Females,Withdrawn by prosecution,2020–21,Magistrates' Courts
